CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn,preds
509,France,Male,18,7,102983.91,1,1,0,171770.58,0,"[0.8398733138883919, 0.1601266861116081, 0.0]"
614,Germany,Male,32,7,99462.8,2,1,1,51117.06,0,"[0.8033494250128896, 0.1966505749871104, 0.0]"
803,Spain,Female,45,7,0.0,2,1,1,128378.04,0,"[0.9044719736195402, 0.0955280263804598, 0.0]"
850,Spain,Male,39,0,141829.67,1,1,1,92748.16,0,"[0.8980383588165256, 0.10196164118347437, 0.0]"
655,Spain,Male,38,9,0.0,1,0,1,90490.33,0,"[0.853883679457841, 0.14611632054215895, 0.0]"
754,France,Female,45,6,0.0,1,1,0,73881.68,1,"[0.8722107810386466, 0.12778921896135342, 0.0]"
620,France,Male,36,8,0.0,2,1,1,145937.99,0,"[0.8527939775968703, 0.14720602240312974, 0.0]"
527,Germany,Female,30,6,126663.51,1,1,1,162267.91,0,"[0.7535275971261286, 0.24647240287387134, 0.0]"
850,France,Male,68,5,169445.4,1,1,1,186335.07,0,"[0.7210257399060016, 0.2789742600939984, 0.0]"
654,France,Male,36,2,112262.84,1,1,0,12873.39,0,"[0.7891875390120741, 0.21081246098792594, 0.0]"
710,France,Male,38,2,0.0,2,1,0,96.27,0,"[0.8693309910713104, 0.13066900892868963, 0.0]"
797,Germany,Female,33,10,83555.58,1,0,0,69767.14,0,"[0.9142320002930189, 0.08576799970698115, 0.0]"
590,France,Female,54,4,0.0,2,1,1,93820.49,1,"[0.6747451972562605, 0.3252548027437395, 0.0]"
760,Spain,Female,41,6,0.0,2,0,0,101491.23,0,"[0.8971323859986766, 0.10286761400132342, 0.0]"
754,Spain,Female,27,8,0.0,2,0,0,121821.16,0,"[0.9418342144635238, 0.058165785536476194, 0.0]"
718,Germany,Male,32,9,169947.41,2,1,1,27979.16,0,"[0.8386630670674886, 0.16133693293251136, 0.0]"
568,France,Male,33,7,0.0,2,1,0,143450.61,0,"[0.8349029454146331, 0.1650970545853669, 0.0]"
819,France,Female,38,10,0.0,2,1,0,30498.7,0,"[0.9242129459460168, 0.07578705405398321, 0.0]"
682,Germany,Female,43,7,111094.05,2,1,1,64679.3,0,"[0.7757096642130568, 0.2242903357869432, 0.0]"
535,France,Male,47,0,160729.1,1,0,1,145986.35,0,"[0.563599832242242, 0.436400167757758, 0.0]"
452,Germany,Male,52,1,98443.14,2,0,0,92033.98,0,"[0.4413731825460877, 0.5586268174539123, 0.0]"
785,Spain,Male,41,7,0.0,2,1,1,199108.88,0,"[0.9196087902606741, 0.08039120973932588, 0.0]"
539,Spain,Male,36,6,0.0,3,1,1,118959.64,0,"[0.7870943555298452, 0.2129056444701548, 0.0]"
516,France,Female,29,2,104982.57,1,1,0,157378.5,0,"[0.7627863332672515, 0.23721366673274852, 0.0]"
579,France,Male,31,6,0.0,2,1,0,26149.25,0,"[0.8310255902021608, 0.16897440979783923, 0.0]"
729,Spain,Female,38,10,0.0,2,1,0,189727.12,0,"[0.9070706554222552, 0.09292934457774478, 0.0]"
710,Spain,Male,22,8,0.0,2,0,0,99645.04,0,"[0.940129230184906, 0.059870769815093955, 0.0]"
673,Spain,Female,35,6,0.0,2,1,0,98618.79,0,"[0.8797068837806389, 0.12029311621936115, 0.0]"
699,Germany,Female,41,1,200117.76,2,1,0,94142.35,0,"[0.7546929921528946, 0.2453070078471053, 0.0]"
470,Germany,Male,39,5,117469.91,2,0,0,63705.9,0,"[0.5808471264191255, 0.4191528735808745, 0.0]"
531,France,Male,31,3,96288.26,1,1,0,56794.73,0,"[0.7399896659489644, 0.26001033405103563, 0.0]"
496,France,Female,36,7,0.0,2,0,0,108098.28,0,"[0.7456217918685466, 0.25437820813145334, 0.0]"
491,Germany,Male,70,6,148745.92,2,1,1,17818.33,0,"[0.24897830346364092, 0.7510216965363591, 0.0]"
667,Germany,Male,70,3,77356.92,2,1,1,20881.96,0,"[0.5074126669836547, 0.49258733301634533, 0.0]"
511,Germany,Female,40,9,124401.6,1,1,0,198814.24,1,"[0.6601693927424483, 0.3398306072575516, 0.0]"
726,France,Male,28,2,0.0,1,0,0,98060.51,0,"[0.9278820398261723, 0.07211796017382767, 0.0]"
745,Germany,Male,45,10,117231.63,3,1,1,122381.02,1,"[0.8232890731114465, 0.17671092688855353, 0.0]"
697,France,Male,40,4,0.0,2,0,1,26543.28,0,"[0.8564087374165587, 0.14359126258344135, 0.0]"
684,Germany,Male,29,8,127269.75,1,0,1,79495.01,0,"[0.8621190517856967, 0.13788094821430336, 0.0]"
594,France,Male,61,3,62391.22,1,1,1,192434.11,0,"[0.589194500053763, 0.41080549994623705, 0.0]"
709,France,Female,45,3,104118.5,1,0,1,174032.0,0,"[0.8118832101219593, 0.18811678987804073, 0.0]"
695,France,Male,28,5,171069.39,2,1,1,88689.4,0,"[0.8562955878329723, 0.14370441216702773, 0.0]"
725,Germany,Male,45,8,116917.07,1,0,0,173464.43,1,"[0.8184688904239706, 0.18153110957602936, 0.0]"
682,France,Female,30,9,0.0,2,1,1,195104.91,0,"[0.9169705106637654, 0.08302948933623457, 0.0]"
681,France,Male,32,3,148884.47,2,1,1,90967.37,0,"[0.834356101579099, 0.16564389842090096, 0.0]"
628,Germany,Female,36,3,91286.51,1,1,0,63085.94,0,"[0.7917071437762706, 0.2082928562237294, 0.0]"
643,Spain,Female,34,8,117451.47,1,1,0,65374.86,0,"[0.805471841269793, 0.194528158730207, 0.0]"
587,Germany,Female,37,6,104414.03,1,1,0,192026.02,0,"[0.7740352744554578, 0.22596472554454214, 0.0]"
679,Spain,Female,40,7,0.0,2,1,1,163757.29,0,"[0.8695859352190378, 0.13041406478096224, 0.0]"
705,Spain,Female,46,5,89364.91,1,0,1,139162.15,0,"[0.8029338232260688, 0.19706617677393123, 0.0]"
826,Spain,Female,29,4,129938.07,1,0,1,190200.53,0,"[0.9360837884790796, 0.06391621152092045, 0.0]"
605,Germany,Male,75,2,61319.63,1,0,1,186655.11,0,"[0.4481442117837128, 0.5518557882162872, 0.0]"
737,Germany,Male,43,8,96353.8,1,0,0,10209.8,0,"[0.8164827098913872, 0.18351729010861287, 0.0]"
687,Germany,Male,44,8,95368.14,2,1,1,1787.85,0,"[0.7670648222562526, 0.23293517774374736, 0.0]"
573,France,Female,26,4,129109.02,1,0,0,149814.68,1,"[0.8164944580049004, 0.18350554199509964, 0.0]"
671,Spain,Female,31,4,0.0,2,0,1,79270.02,0,"[0.8932316961188645, 0.10676830388113541, 0.0]"
547,France,Female,48,1,179380.74,2,0,1,69263.1,0,"[0.5239999652612324, 0.4760000347387676, 0.0]"
428,Germany,Female,40,3,129248.11,2,1,0,72876.43,1,"[0.5092233639996779, 0.4907766360003221, 0.0]"
823,France,Female,44,1,0.0,2,0,1,182495.7,0,"[0.9210421865922501, 0.07895781340774986, 0.0]"
597,Spain,Male,24,0,108058.07,2,1,1,187826.11,0,"[0.8611439401847562, 0.13885605981524388, 0.0]"
752,Germany,Female,38,10,101648.5,2,1,0,172001.44,0,"[0.8812666789333742, 0.11873332106662586, 0.0]"
612,France,Female,38,7,110615.47,1,1,1,193502.93,0,"[0.7855086457883688, 0.21449135421163126, 0.0]"
661,France,Female,31,3,136067.82,2,1,0,65567.91,0,"[0.8272816824371734, 0.17271831756282666, 0.0]"
569,Spain,Male,34,0,151839.26,1,1,0,102299.81,1,"[0.7239948349919954, 0.2760051650080046, 0.0]"
716,France,Female,38,1,0.0,2,1,1,99661.46,0,"[0.8874942909385721, 0.1125057090614279, 0.0]"
655,Spain,Female,35,1,106405.03,1,1,1,82900.25,0,"[0.81563917347363, 0.18436082652637, 0.0]"
745,Spain,Male,40,3,88466.82,1,0,0,116331.42,0,"[0.8623648052473334, 0.1376351947526666, 0.0]"
464,Germany,Male,33,8,164284.72,2,1,1,3710.34,0,"[0.5781279327106894, 0.42187206728931065, 0.0]"
667,France,Male,36,8,139753.35,1,1,0,79871.16,0,"[0.8017152865814242, 0.1982847134185758, 0.0]"
640,Germany,Male,45,8,120591.19,1,0,0,195123.94,0,"[0.74993296890901, 0.25006703109099004, 0.0]"
681,Spain,Male,67,7,0.0,2,0,1,163714.92,0,"[0.6732088729163743, 0.3267911270836257, 0.0]"
640,Germany,Female,43,9,94752.49,1,1,0,184006.36,1,"[0.7795178190952559, 0.2204821809047442, 0.0]"
691,Spain,Male,40,1,0.0,2,1,1,145613.17,0,"[0.8720951825610015, 0.12790481743899845, 0.0]"
717,France,Male,28,4,128206.79,1,1,1,54272.12,0,"[0.8803397665372695, 0.1196602334627305, 0.0]"
445,France,Male,31,7,145056.59,1,1,1,175893.53,0,"[0.6508709099493852, 0.3491290900506147, 0.0]"
694,France,Female,22,4,0.0,2,1,1,11525.72,0,"[0.9267830699890868, 0.0732169300109132, 0.0]"
712,Spain,Female,29,7,77919.78,1,1,0,122547.58,0,"[0.9008744830411485, 0.0991255169588515, 0.0]"
505,Germany,Female,37,6,159863.9,2,0,1,125307.87,0,"[0.6291496481367802, 0.3708503518632198, 0.0]"
748,France,Male,44,4,112610.77,1,0,1,2048.55,0,"[0.806641740438513, 0.19335825956148697, 0.0]"
559,Germany,Female,28,3,152264.81,1,0,0,64242.31,0,"[0.7549371798615858, 0.24506282013841418, 0.0]"
640,Germany,Male,26,5,90402.77,1,1,1,3298.65,0,"[0.8531784055258252, 0.14682159447417475, 0.0]"
626,Spain,Male,29,7,0.0,2,1,0,49361.84,0,"[0.8755791424738826, 0.1244208575261174, 0.0]"
678,France,Male,43,1,133237.21,1,1,0,111032.79,1,"[0.7679423134102985, 0.23205768658970147, 0.0]"
773,France,Male,64,2,145578.28,1,0,1,186172.85,0,"[0.6936854933532539, 0.30631450664674603, 0.0]"
603,Germany,Female,40,8,148897.02,1,0,0,105052.9,0,"[0.711017466727779, 0.288982533272221, 0.0]"
719,Spain,Female,32,7,0.0,1,0,0,76264.27,0,"[0.9106268482735088, 0.0893731517264912, 0.0]"
730,Germany,Male,45,6,152880.97,1,0,0,162478.11,0,"[0.7993929050877644, 0.20060709491223563, 0.0]"
542,Germany,Female,35,9,127543.11,2,1,0,468.94,1,"[0.677709588577345, 0.32229041142265497, 0.0]"
659,France,Female,49,1,0.0,1,1,0,116249.72,1,"[0.7889438670278031, 0.2110561329721969, 0.0]"
659,Germany,Male,48,4,123593.22,2,1,0,82469.06,1,"[0.7069603240187254, 0.2930396759812745, 0.0]"
545,France,Male,47,8,105792.49,1,0,1,67830.2,1,"[0.600511321849813, 0.399488678150187, 0.0]"
594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0,"[0.8426630887679538, 0.15733691123204618, 0.0]"
633,France,Male,37,7,141546.35,1,1,1,124830.11,0,"[0.7755863633999429, 0.22441363660005706, 0.0]"
636,France,Female,48,1,170833.46,1,1,0,110510.28,1,"[0.6524860101716652, 0.34751398982833487, 0.0]"
530,Germany,Male,33,9,75242.28,1,0,1,101694.67,0,"[0.7512927389823989, 0.2487072610176011, 0.0]"
453,Germany,Female,38,8,120623.21,1,1,0,129697.99,0,"[0.5922468895449453, 0.40775311045505463, 0.0]"
678,France,Male,36,0,107379.68,1,1,1,84460.18,0,"[0.825976384324318, 0.174023615675682, 0.0]"
772,Spain,Female,39,4,122486.11,2,1,1,140709.25,0,"[0.8733006908759798, 0.12669930912402014, 0.0]"
664,France,Male,36,1,0.0,2,1,1,95372.64,0,"[0.868587342870485, 0.13141265712951497, 0.0]"
650,France,Male,37,5,106967.18,1,0,0,24495.03,0,"[0.7855382907428926, 0.21446170925710736, 0.0]"
582,France,Male,29,0,0.0,1,1,0,142516.35,0,"[0.863999108346177, 0.13600089165382304, 0.0]"
796,Germany,Female,52,9,167194.36,1,1,1,62808.93,1,"[0.7716819035398107, 0.2283180964601893, 0.0]"
599,Spain,Male,34,2,101506.66,1,0,0,198030.24,0,"[0.8078306757541663, 0.19216932424583363, 0.0]"
564,Spain,Male,31,0,125175.58,1,1,1,72757.33,0,"[0.7549351364680805, 0.24506486353191945, 0.0]"
690,Spain,Male,49,8,116622.73,1,0,1,51011.29,0,"[0.7276343998936203, 0.2723656001063796, 0.0]"
730,Germany,Female,33,7,130367.87,1,1,0,15142.1,1,"[0.8555532107914143, 0.1444467892085857, 0.0]"
725,Germany,Male,39,1,50880.98,2,1,1,184023.54,0,"[0.8814687737288613, 0.11853122627113861, 0.0]"
690,Germany,Male,31,2,137260.45,2,1,0,55387.28,0,"[0.8443075117924179, 0.15569248820758214, 0.0]"
468,Germany,Male,29,1,111681.98,2,1,1,195711.16,0,"[0.7228046275237998, 0.27719537247620024, 0.0]"
519,France,Male,42,8,0.0,2,1,1,101485.72,0,"[0.7157095731930558, 0.2842904268069441, 0.0]"
850,France,Female,33,7,118004.26,1,1,0,183983.82,0,"[0.9351427337142015, 0.06485726628579852, 0.0]"
604,France,Female,71,2,0.0,2,1,1,49506.82,0,"[0.49619067700398467, 0.5038093229960153, 0.0]"
702,Germany,Male,28,1,103033.83,1,1,1,40321.87,0,"[0.8788449976315986, 0.12115500236840139, 0.0]"
743,Spain,Female,48,5,118207.69,2,0,0,186489.14,1,"[0.8132860589624127, 0.1867139410375873, 0.0]"
669,France,Male,37,4,0.0,1,1,0,132540.33,0,"[0.8730267313584623, 0.12697326864153766, 0.0]"
656,Germany,Female,23,4,163549.63,1,0,1,21085.12,0,"[0.8496780568225258, 0.1503219431774742, 0.0]"
688,France,Female,38,7,123544.21,1,1,1,157664.02,0,"[0.8293692692182035, 0.17063073078179647, 0.0]"
662,France,Female,37,6,0.0,2,1,0,51229.17,0,"[0.855599712376579, 0.14440028762342103, 0.0]"
850,Germany,Female,31,3,51293.47,1,0,0,35534.68,0,"[0.9410175353116621, 0.058982464688337954, 0.0]"
744,France,Male,56,9,0.0,2,1,1,169498.61,0,"[0.8227776267077965, 0.17722237329220344, 0.0]"
705,Germany,Female,56,2,143249.67,1,1,0,88428.41,1,"[0.6662267910510288, 0.3337732089489712, 0.0]"
558,France,Male,40,6,0.0,2,1,0,173844.89,0,"[0.7866017240005723, 0.2133982759994278, 0.0]"
648,France,Female,19,1,0.0,2,0,1,22101.86,0,"[0.9204029245658155, 0.07959707543418446, 0.0]"
762,Germany,Male,28,3,125155.83,2,1,1,106024.02,0,"[0.9090978561183527, 0.09090214388164733, 0.0]"
533,France,Male,47,9,83347.25,1,1,1,137696.25,0,"[0.6295765914958585, 0.37042340850414146, 0.0]"
643,France,Male,37,6,0.0,2,0,0,142454.77,0,"[0.860183155212709, 0.1398168447872909, 0.0]"
621,France,Male,31,7,136658.61,1,1,1,148689.13,0,"[0.8168771391342834, 0.18312286086571664, 0.0]"
767,Germany,Female,33,1,144753.21,1,1,1,132480.75,0,"[0.8878794496002053, 0.11212055039979477, 0.0]"
845,Germany,Female,41,2,81733.74,2,0,0,199761.29,0,"[0.9191633572072501, 0.08083664279274992, 0.0]"
527,Germany,Male,58,3,137318.42,1,1,1,126144.96,0,"[0.4483269578807635, 0.5516730421192365, 0.0]"
604,France,Male,40,1,84315.02,1,0,0,36209.1,0,"[0.7358528849511998, 0.26414711504880023, 0.0]"
681,France,Female,63,7,0.0,2,1,1,55054.48,0,"[0.67727250932146, 0.32272749067853995, 0.0]"
696,France,Female,41,8,0.0,2,0,0,28276.83,0,"[0.8513373851596007, 0.14866261484039928, 0.0]"
751,France,Female,48,9,0.0,1,1,0,137508.42,1,"[0.8666973946705548, 0.13330260532944516, 0.0]"
594,France,Male,38,4,0.0,2,0,0,186884.04,0,"[0.830155897859117, 0.16984410214088297, 0.0]"
662,France,Male,44,8,0.0,2,1,1,175314.87,0,"[0.8399448041290098, 0.16005519587099012, 0.0]"
667,Germany,Male,43,1,103018.45,1,1,0,32462.39,1,"[0.7566856859116059, 0.24331431408839407, 0.0]"
680,France,Male,44,7,108724.98,1,0,1,72330.46,0,"[0.7701884759427476, 0.2298115240572524, 0.0]"
636,Spain,Female,36,1,0.0,1,1,0,43134.58,0,"[0.8414161693431432, 0.15858383065685677, 0.0]"
556,Spain,Male,38,8,0.0,2,0,0,417.41,1,"[0.757107655037292, 0.24289234496270792, 0.0]"
641,France,Male,65,6,38340.02,1,1,0,32607.77,1,"[0.5699972562601914, 0.43000274373980857, 0.0]"
532,Spain,Female,39,0,0.0,2,1,0,94977.3,0,"[0.7481498890343555, 0.25185011096564447, 0.0]"
721,France,Male,40,9,118129.87,1,1,1,160277.65,0,"[0.8439743912931263, 0.1560256087068737, 0.0]"
672,France,Female,28,6,0.0,1,0,1,8814.69,0,"[0.897008831913745, 0.10299116808625501, 0.0]"
598,Germany,Male,32,9,123938.6,2,1,0,198894.42,0,"[0.8108395647828015, 0.18916043521719852, 0.0]"
525,Spain,Female,30,5,0.0,2,0,1,149195.44,0,"[0.8233971376675306, 0.17660286233246936, 0.0]"
684,Germany,Female,56,3,127585.98,3,1,1,80593.49,1,"[0.65366731491622, 0.34633268508378007, 0.0]"
662,France,Female,29,10,0.0,2,1,0,137508.31,0,"[0.9058301869489455, 0.09416981305105458, 0.0]"
516,France,Male,35,10,57369.61,1,1,1,101699.77,0,"[0.7341159545344289, 0.26588404546557115, 0.0]"
602,France,Female,42,10,0.0,2,0,0,169921.11,1,"[0.8082102649372153, 0.1917897350627847, 0.0]"
600,France,Female,39,5,0.0,2,0,0,118272.07,0,"[0.8137596922916097, 0.18624030770839023, 0.0]"
553,Spain,Male,41,6,144974.55,1,1,1,19344.92,0,"[0.6217440661194416, 0.3782559338805584, 0.0]"
490,Spain,Female,48,8,155413.06,1,1,0,187921.3,0,"[0.5200241146433505, 0.4799758853566495, 0.0]"
654,France,Male,55,3,87485.67,1,1,1,3299.01,0,"[0.6372684607055714, 0.36273153929442864, 0.0]"
777,Germany,Male,35,7,122917.69,1,1,1,76169.68,0,"[0.8853341227538803, 0.11466587724611962, 0.0]"
778,France,Male,33,1,0.0,2,1,0,85439.73,0,"[0.9292823529611351, 0.07071764703886489, 0.0]"
535,France,Female,38,0,135919.33,1,1,0,80425.65,0,"[0.6552882487854321, 0.3447117512145678, 0.0]"
623,France,Female,35,5,0.0,2,1,0,101192.08,0,"[0.8508457047630522, 0.14915429523694781, 0.0]"
686,France,Male,60,9,0.0,3,1,1,75246.21,1,"[0.7178990281196866, 0.2821009718803134, 0.0]"
593,Spain,Male,27,10,0.0,3,0,0,94620.0,1,"[0.874999124614647, 0.12500087538535296, 0.0]"
850,France,Male,31,6,67996.23,2,0,0,50129.87,1,"[0.9394722409116876, 0.06052775908831243, 0.0]"
573,Spain,Male,41,5,0.0,2,0,1,14479.29,0,"[0.7511989058813453, 0.24880109411865464, 0.0]"
699,France,Male,39,9,0.0,1,1,0,80963.92,0,"[0.872987689987401, 0.127012310012599, 0.0]"
850,France,Female,28,2,0.0,2,1,1,38773.74,0,"[0.9565090109074152, 0.043490989092584774, 0.0]"
776,Spain,Male,39,2,104349.45,1,0,0,79503.05,0,"[0.8724135804020243, 0.12758641959797562, 0.0]"
617,Germany,Female,58,3,119024.75,2,1,0,35199.24,1,"[0.543671854667666, 0.45632814533233407, 0.0]"
676,France,Male,29,7,131959.86,1,0,0,189268.81,0,"[0.873489076002246, 0.12651092399775393, 0.0]"
850,France,Male,40,9,0.0,2,0,1,119232.33,0,"[0.9368336291144064, 0.06316637088559365, 0.0]"
779,Germany,Male,33,1,158456.76,1,1,1,197000.92,1,"[0.8979941247544142, 0.10200587524558577, 0.0]"
665,Spain,Male,41,8,0.0,2,1,0,132152.32,0,"[0.8507651434108559, 0.1492348565891441, 0.0]"
738,Germany,Male,37,7,140950.92,2,1,0,195333.98,0,"[0.8660852018080233, 0.13391479819197674, 0.0]"
688,Germany,Female,40,8,150679.71,2,0,1,196226.38,0,"[0.8104054689797175, 0.1895945310202824, 0.0]"
573,Spain,Male,33,1,160777.9,1,1,1,149536.15,0,"[0.7442160938824913, 0.2557839061175086, 0.0]"
589,Germany,Female,41,7,92618.62,1,1,1,101178.85,0,"[0.7272427819429985, 0.27275721805700154, 0.0]"
601,Germany,Male,35,8,71553.83,1,1,0,177384.45,0,"[0.8163469743680537, 0.1836530256319463, 0.0]"
594,France,Male,23,5,156267.59,1,1,0,160968.44,0,"[0.8393451454634908, 0.16065485453650913, 0.0]"
699,Spain,Male,47,1,0.0,2,0,1,30117.44,0,"[0.8154709402336315, 0.18452905976636844, 0.0]"
504,France,Female,49,7,0.0,3,0,1,87822.14,1,"[0.6264623776561585, 0.37353762234384147, 0.0]"
660,Germany,Female,39,5,135134.99,1,1,0,173683.0,1,"[0.7975227937301651, 0.2024772062698349, 0.0]"
696,Spain,Male,40,3,153639.11,1,1,1,138351.68,0,"[0.8006742619864422, 0.19932573801355785, 0.0]"
682,Spain,Female,48,9,101198.01,1,1,1,49732.9,0,"[0.7389004238083947, 0.26109957619160523, 0.0]"
675,Spain,Male,36,3,54098.18,2,0,1,54478.52,0,"[0.8449703068804771, 0.15502969311952283, 0.0]"
542,Spain,Male,54,8,105770.14,1,0,1,140929.98,1,"[0.5472426224817716, 0.4527573775182284, 0.0]"
545,France,Male,38,1,88293.13,2,1,1,24302.95,0,"[0.6873270239642895, 0.3126729760357106, 0.0]"
758,France,Male,51,8,81710.46,1,1,1,116520.07,0,"[0.8107459268965711, 0.18925407310342893, 0.0]"
752,Spain,Female,35,2,0.0,1,1,0,44335.54,1,"[0.9086944872155446, 0.09130551278445545, 0.0]"
699,Spain,Female,25,8,0.0,2,1,1,52404.47,0,"[0.9240536530898744, 0.0759463469101256, 0.0]"
714,Germany,Male,42,2,177640.09,1,0,1,47166.55,0,"[0.7635922208402847, 0.23640777915971536, 0.0]"
639,France,Female,60,5,162039.78,1,1,1,84361.72,1,"[0.5304749956867771, 0.46952500431322286, 0.0]"
489,France,Male,34,5,0.0,1,0,0,43540.59,0,"[0.7373602950896615, 0.2626397049103385, 0.0]"
567,France,Female,47,2,0.0,1,0,0,110900.43,1,"[0.7190909157352858, 0.28090908426471417, 0.0]"
614,France,Female,19,5,97445.49,2,1,0,122823.34,0,"[0.889217398277001, 0.11078260172299906, 0.0]"
663,Spain,Male,35,5,0.0,2,1,1,62634.94,0,"[0.8686261790156179, 0.13137382098438208, 0.0]"
601,Germany,Male,48,9,163630.76,1,0,1,41816.49,1,"[0.5989267755730338, 0.40107322442696625, 0.0]"
518,France,Female,28,9,85146.36,1,0,0,2803.89,0,"[0.7476727657311708, 0.25232723426882925, 0.0]"
646,France,Male,24,8,0.0,2,0,0,92612.88,0,"[0.911806424633986, 0.08819357536601403, 0.0]"
758,France,Female,32,2,84378.9,1,1,1,75396.43,0,"[0.9007390356756028, 0.09926096432439721, 0.0]"
609,France,Male,25,10,0.0,1,0,1,109895.16,0,"[0.8944369874473276, 0.10556301255267239, 0.0]"
730,Germany,Female,37,5,124053.03,1,1,0,118591.67,0,"[0.8544246209640203, 0.14557537903597975, 0.0]"
792,Spain,Female,40,7,0.0,1,1,0,141652.2,0,"[0.9190642429047129, 0.08093575709528716, 0.0]"
553,Spain,Female,39,1,142876.98,2,1,0,44363.42,0,"[0.648877756603472, 0.35112224339652803, 0.0]"
622,France,Female,30,2,158584.82,3,1,0,142342.55,1,"[0.8089696749168053, 0.19103032508319473, 0.0]"
741,Germany,Female,36,0,127675.39,2,1,0,74260.16,0,"[0.8558554327916171, 0.1441445672083829, 0.0]"
656,France,Male,36,8,97786.08,2,0,1,21478.36,0,"[0.8036573175445563, 0.19634268245544378, 0.0]"
760,France,Male,43,8,121911.59,1,1,0,193312.33,0,"[0.8559431924883244, 0.14405680751167557, 0.0]"
634,France,Female,45,2,0.0,1,1,1,143458.31,0,"[0.80405398719519, 0.19594601280481003, 0.0]"
491,Germany,Female,57,4,112044.72,1,1,1,41229.73,1,"[0.4072421722709165, 0.5927578277290835, 0.0]"
673,Spain,Female,57,4,0.0,2,1,1,49684.09,0,"[0.7210423071098306, 0.27895769289016936, 0.0]"
681,France,Male,34,3,0.0,2,0,0,55816.2,0,"[0.8815974487465913, 0.11840255125340875, 0.0]"
536,France,Male,39,4,0.0,2,1,0,27150.35,0,"[0.7355461996319383, 0.2644538003680616, 0.0]"
635,Spain,Male,46,8,0.0,2,1,1,60739.16,0,"[0.7806451671251946, 0.21935483287480534, 0.0]"
588,France,Female,27,8,0.0,1,1,0,20066.38,0,"[0.8590156010659061, 0.1409843989340939, 0.0]"
518,France,Female,45,8,0.0,2,1,1,36193.07,0,"[0.6661315884547763, 0.3338684115452237, 0.0]"
489,Germany,Female,52,1,131441.51,1,1,0,37240.11,1,"[0.4381162985300987, 0.5618837014699013, 0.0]"
586,France,Male,29,3,0.0,2,1,1,142238.54,0,"[0.8672932035913498, 0.13270679640865024, 0.0]"
705,Germany,Female,48,1,156848.13,2,1,1,99475.95,1,"[0.7329482220335841, 0.26705177796641594, 0.0]"
841,France,Female,36,5,156021.31,1,0,0,122662.98,0,"[0.9057833802421352, 0.09421661975786481, 0.0]"
786,France,Male,32,9,0.0,2,1,0,133112.41,0,"[0.9397098038047674, 0.06029019619523257, 0.0]"
515,France,Female,66,6,0.0,2,1,1,160663.11,0,"[0.48186629322896346, 0.5181337067710365, 0.0]"
617,Spain,Male,61,7,91070.43,1,1,1,101839.77,0,"[0.5626376419594594, 0.4373623580405406, 0.0]"
685,France,Male,35,9,0.0,1,1,0,167033.83,0,"[0.8963143930087691, 0.1036856069912309, 0.0]"
572,France,Female,36,8,68348.18,2,0,1,50400.32,0,"[0.7564206257396879, 0.24357937426031212, 0.0]"
690,France,Male,29,5,0.0,2,1,0,108577.97,0,"[0.913170777280051, 0.08682922271994893, 0.0]"
550,France,Male,38,9,140278.99,3,1,1,171457.06,1,"[0.7021347163487217, 0.29786528365127835, 0.0]"
672,France,Male,52,8,170008.84,1,0,0,56407.42,1,"[0.6404578180572464, 0.3595421819427536, 0.0]"
575,Spain,Male,52,8,123925.23,1,0,0,111342.66,1,"[0.5827517697428684, 0.41724823025713165, 0.0]"
828,Spain,Male,28,8,134766.85,1,1,0,79355.87,0,"[0.9289986235307386, 0.07100137646926145, 0.0]"
640,Spain,Male,47,6,89047.14,1,1,0,116286.25,0,"[0.7323298221727543, 0.26767017782724567, 0.0]"
624,Spain,Male,46,3,0.0,2,1,1,62825.03,0,"[0.7695851443439332, 0.23041485565606676, 0.0]"
660,Germany,Male,28,1,118402.25,2,1,0,14288.93,0,"[0.8426477901224643, 0.1573522098775358, 0.0]"
